ENN,2021ebit,2021payable,2021receivable,2022ebit,2022payable,2022receivable,2023ebit,2023payable,2023receivable,2024ebit,2024payable,2024receivable,2025ebit,2025payable,2025receivable
5829004856,160853.0,,,5180.0,0.0,0.0,13274.0,0.0,0.0,-6169.0,0.0,0.0,-177.0,0.0,0.0
9723088451,423.0,,0.0,1078.0,,0.0,1.0,0.0,0.0,25.0,,0.0,,,
7721700932,-17309.0,,,-3316.0,,,-4327.0,,,-3796.0,,,-18444.0,0.0,0.0
2225196613,905.0,0.0,0.0,970.0,0.0,0.0,1207.0,0.0,0.0,8202.0,0.0,0.0,9733.0,0.0,0.0
6952029766,36161.0,,,28097.0,,,31651.0,,2764.0,68977.0,,5656.0,61604.0,0.0,4299.0
7321013830,2162.0,,,8460.0,,,5944.0,,,1630.0,,,36.0,0.0,0.0
3812085324,262.0,,,-1717.0,,,1824.0,,,3942.0,,252.0,1706.0,0.0,965.0
3906326092,2314.0,0.0,0.0,2319.0,0.0,0.0,4248.0,0.0,0.0,6087.0,0.0,0.0,6794.0,0.0,0.0
7728434768,74525.0,,,31650.0,,432.0,,,,-4468.0,,4918.0,9912.0,0.0,0.0
3525168721,94272.0,0.0,10249.0,69809.0,,11564.0,-170489.0,175.0,21025.0,217676.0,127.0,21033.0,121729.0,9674.0,54344.0
9721073241,12325.0,0.0,0.0,9616.0,0.0,0.0,5355.0,0.0,0.0,,,,,,
4345482842,-20684.0,0.0,0.0,,,,,,,,,,,,
9108000348,10059.0,6881.0,289.0,6122.0,6046.0,1521.0,12396.0,9542.0,2250.0,12585.0,10700.0,4518.0,11497.0,13260.0,7095.0
5243031137,-6154.0,224.0,0.0,-24595.0,45.0,0.0,3161.0,0.0,0.0,2038.0,133.0,0.0,1883.0,907.0,0.0
2013433446,4370.0,,,3347.0,,,9901.0,,0.0,15724.0,,0.0,12294.0,0.0,0.0
7725780583,3550.0,0.0,,885.0,,,,,,,,,,,
3908603496,53577.0,0.0,54.0,70998.0,232.0,1792.0,48077.0,49.0,958.0,46954.0,0.0,2263.0,105337.0,47.0,6100.0
7723896423,507.0,,,91095.0,,,1120.0,,,1174.0,,6.0,687.0,0.0,0.0
8904068712,2140.0,,,4672.0,,,4368.0,,,5152.0,,,7799.0,0.0,0.0
105008744,6045.0,3991.0,,5006.0,4751.0,,1.0,0.0,,-616.0,,,0.0,0.0,0.0
1701039720,1355.0,,,14874.0,,,19143.0,,0.0,1.0,0.0,0.0,,,
5902044781,739.0,0.0,0.0,16.0,0.0,0.0,-29.0,0.0,0.0,-1.0,,0.0,,,
7202164332,10628.0,,,5674.0,,,10375.0,,,11404.0,,,5782.0,0.0,0.0
3334000238,1495.0,,,1136.0,,,8384.0,,,214.0,,,1009.0,0.0,0.0
7731318384,23994.0,,,9027.0,,,-31276.0,,,200.0,,,13669.0,0.0,0.0
9102233201,507.0,,0.0,329.0,,0.0,968.0,,0.0,,,,,,
4028042865,5074.0,4428.0,,31875.0,21549.0,,25339.0,24285.0,,19533.0,18472.0,,36003.0,35020.0,0.0
5408280177,-777.0,1.0,0.0,-407.0,0.0,0.0,8468.0,570.0,0.0,-1753.0,0.0,0.0,1104.0,1700.0,0.0
7720832630,1479.0,,0.0,340.0,0.0,0.0,767.0,,0.0,1110.0,0.0,0.0,1840.0,0.0,0.0
7706250870,16343.0,0.0,0.0,31844.0,0.0,0.0,67772.0,0.0,0.0,10921.0,0.0,0.0,8778.0,0.0,0.0
9718058620,3441.0,,,3434.0,,,-457.0,,,-99.0,,,,,
7806504574,1586.0,,12.0,1068.0,,0.0,2340.0,900.0,5.0,1419.0,0.0,378.0,823.0,0.0,34.0
6829117058,-259.0,,,41616.0,,,38010.0,,,68007.0,,1320.0,9515.0,0.0,0.0
9102020228,11561.0,,14.0,20949.0,,15.0,10834.0,,0.0,25516.0,0.0,0.0,45568.0,0.0,656.0
7839469188,-23703.0,466.0,66.0,22713.0,0.0,0.0,24972.0,908.0,0.0,105820.0,2224.0,14450.0,-3074.0,5.0,18570.0
9723039366,-2093.0,,,1317.0,,,3325.0,,,4790.0,,,37324.0,0.0,2481.0
6671388294,41982.0,,0.0,40753.0,,0.0,42648.0,769.0,4068.0,83685.0,142.0,6349.0,495704.0,451.0,28284.0
4501212814,-726.0,0.0,826.0,-3269.0,,4686.0,-1110.0,,1110.0,,,,,,
7707315865,-7374.0,,0.0,3617.0,,0.0,,,,,,,,,
2130103963,10105.0,,,11966.0,,,14647.0,,,5603.0,0.0,,3776.0,0.0,0.0
7810682530,1702.0,0.0,,701.0,,,3359.0,1451.0,,6596.0,1763.0,8.0,4035.0,765.0,0.0
7453167272,-47417.0,,1041.0,29692.0,,834.0,-4277.0,,8.0,22042.0,,347.0,-368.0,0.0,182.0
275910318,,,,,,,1035.0,,0.0,1391.0,0.0,0.0,2898.0,0.0,0.0
2511097518,259.0,,,443.0,,,-1184.0,,,-1362.0,,,2662.0,0.0,0.0
7606079153,14184.0,,0.0,14901.0,,0.0,13440.0,,0.0,110.0,,0.0,13463.0,0.0,0.0
6318231219,603.0,0.0,0.0,-672.0,0.0,0.0,632.0,,0.0,17991.0,0.0,0.0,10648.0,0.0,0.0
6317035187,31120.0,,,33635.0,,,58731.0,,,80056.0,,,11611.0,0.0,0.0
7806422709,3321.0,0.0,0.0,-10742.0,0.0,0.0,,,,,,,,,
2463256250,88512.0,316.0,969.0,37350.0,762.0,1544.0,71777.0,646.0,339.0,87314.0,406.0,699.0,23924.0,588.0,585.0
7720488634,64787.0,50.0,1.0,180439.0,0.0,0.0,127915.0,,1031.0,266421.0,,2464.0,70453.0,2349.0,1764.0
2722074301,6940.0,,823.0,-3716.0,41.0,705.0,-3027.0,27.0,236.0,-911.0,0.0,0.0,-2570.0,0.0,0.0
5610049214,178001.0,,4380.0,-6164.0,,69653.0,-10761.0,,61162.0,-10407.0,,63523.0,-11028.0,0.0,60054.0
8603094719,-211.0,,417.0,-3683.0,,1682.0,-2384.0,,1442.0,-1062.0,,1849.0,1764.0,0.0,0.0
7204097730,1120.0,211.0,,-329.0,669.0,,875.0,1348.0,,1192.0,0.0,,737.0,0.0,0.0
9102053061,226.0,20630.0,21893.0,17710.0,47642.0,31075.0,9738.0,42226.0,33103.0,40779.0,59683.0,19509.0,66522.0,96072.0,30191.0
6230101702,31532.0,,,17949.0,,,9995.0,,,29528.0,,,12158.0,0.0,155.0
7813271240,6272.0,,0.0,3687.0,,0.0,,,,,,,,,
5009116873,-4218.0,1845.0,8671.0,-7202.0,1786.0,8946.0,-518.0,157.0,1237.0,,,,,,
6312201930,-2098.0,0.0,3204.0,6394.0,208.0,1672.0,50305.0,356.0,525.0,52577.0,111.0,3546.0,8802.0,105.0,3034.0
7736282830,23317.0,0.0,0.0,9517.0,0.0,0.0,,,,,,,,,
1415007950,726.0,,,3131.0,,,9341.0,,,14024.0,,,20638.0,0.0,0.0
4825042640,444391.0,16.0,5090.0,129339.0,1889.0,10108.0,1664.0,9899.0,9602.0,4992.0,18994.0,15935.0,7257.0,20173.0,13502.0
4401155792,636.0,,0.0,6890.0,0.0,0.0,13682.0,,0.0,6238.0,,0.0,4782.0,1322.0,0.0
7706283730,1659.0,,,368.0,,0.0,260.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0
7714475732,2069.0,29.0,0.0,-1046.0,339.0,0.0,-2136.0,0.0,0.0,-491.0,0.0,0.0,49.0,0.0,0.0
5029039828,338.0,0.0,0.0,285.0,0.0,0.0,281.0,,0.0,248.0,,0.0,507.0,0.0,0.0
5902126804,11046.0,5.0,8.0,5191.0,14.0,245.0,2132.0,1087.0,0.0,25243.0,3017.0,0.0,3100.0,1896.0,0.0
7722389205,2982.0,,0.0,1379.0,0.0,0.0,-2595.0,,0.0,4509.0,0.0,0.0,15749.0,0.0,0.0
7733333719,2149.0,,,5175.0,,14.0,27364.0,10695.0,71.0,15568.0,13863.0,87.0,-2103.0,7287.0,11045.0
2130104029,5503.0,,,7402.0,,,7799.0,,,7191.0,,,15684.0,0.0,0.0
3662188254,202.0,0.0,0.0,397.0,128.0,0.0,5210.0,2948.0,,9082.0,5722.0,74.0,-22859.0,3282.0,3.0
7604195041,-5607.0,0.0,0.0,-271.0,0.0,0.0,1597.0,0.0,0.0,7334.0,,0.0,190.0,0.0,0.0
5259136738,5895.0,0.0,0.0,3547.0,,0.0,15979.0,0.0,0.0,199.0,0.0,0.0,1044.0,0.0,0.0
1841090276,8786.0,,0.0,3085.0,0.0,0.0,4255.0,,0.0,-6426.0,0.0,0.0,-158.0,0.0,0.0
3808218853,,,,,,,-12745.0,0.0,0.0,-164.0,0.0,0.0,,,
6317100774,797.0,380.0,7.0,958.0,257.0,,1246.0,424.0,5.0,609.0,481.0,9.0,,,
6315658980,26328.0,949.0,4490.0,3996.0,783.0,983.0,48251.0,485.0,2149.0,42952.0,1248.0,7793.0,-13742.0,905.0,15670.0
7703547625,5803.0,,,1183.0,,0.0,,,,,,,,,
7810502379,16397.0,,,12765.0,,,4526.0,,103.0,-53.0,,891.0,-217.0,0.0,404.0
5614014188,58141.0,,3555.0,90629.0,,11330.0,39689.0,,7039.0,122128.0,,37454.0,223353.0,0.0,37489.0
1216007917,301.0,,0.0,2110.0,0.0,0.0,-20057.0,0.0,0.0,-5603.0,0.0,0.0,3376.0,4496.0,0.0
7801278191,-8802.0,,180.0,-34.0,,0.0,0.0,,,,,,,,
7811419892,2038.0,0.0,0.0,4709.0,4270.0,703.0,5216.0,5274.0,582.0,11058.0,10489.0,207.0,14082.0,6524.0,700.0
5258120950,3700.0,,,3921.0,,,7621.0,,208.0,39490.0,,350.0,51956.0,0.0,4292.0
562073335,7645.0,,0.0,8182.0,,0.0,5929.0,,0.0,10827.0,,0.0,2592.0,0.0,0.0
7722782455,2846.0,0.0,0.0,-8405.0,,,704.0,,,15471.0,15216.0,2112.0,,,
2311196409,1121.0,0.0,0.0,483.0,,0.0,16.0,,0.0,,,,,,
5506076412,6645.0,,0.0,669.0,,0.0,3419.0,,0.0,7145.0,,0.0,13935.0,0.0,0.0
9204567806,-453.0,,774.0,546.0,,167.0,-259.0,,0.0,0.0,,0.0,0.0,0.0,0.0
6162059009,6000.0,,,1944.0,,,-17295.0,,,-43565.0,,1720.0,-654.0,0.0,0.0
323112706,-10706.0,,,7297.0,,,5554.0,,,7317.0,,253.0,572.0,0.0,11.0
7722487555,5265.0,60.0,1662.0,16418.0,22021.0,7463.0,42753.0,59134.0,16681.0,23625.0,51640.0,29873.0,28171.0,50427.0,28900.0
9717108484,,,,74.0,,,445.0,,,,,,,,
3528314628,9623.0,,14.0,4041.0,,29.0,6618.0,,114.0,3403.0,,224.0,-1479.0,0.0,0.0
3528314635,15803.0,,53.0,18487.0,7996.0,312.0,7062.0,0.0,197.0,2825.0,,156.0,-9280.0,0.0,1153.0
7733333772,239.0,0.0,0.0,31992.0,,0.0,9832.0,580.0,0.0,20631.0,1036.0,0.0,37397.0,430.0,0.0
7733120781,19018.0,,,11627.0,,,1012.0,,,22417.0,3961.0,105.0,8338.0,0.0,0.0
6449024784,3432.0,447.0,425.0,13006.0,238.0,997.0,18388.0,19.0,860.0,5551.0,0.0,4819.0,-219977.0,146.0,1152.0
7727337232,94106.0,0.0,0.0,115254.0,0.0,0.0,110939.0,0.0,0.0,144251.0,0.0,0.0,150744.0,0.0,0.0
9718026001,1935.0,0.0,96.0,2960.0,604.0,853.0,4773.0,1495.0,19659.0,24688.0,4815.0,52739.0,,,
7719767827,1256.0,263.0,,2688.0,1277.0,,45.0,0.0,,,,,,,
6670290715,7228.0,,0.0,17805.0,,0.0,20551.0,0.0,0.0,36028.0,,0.0,19301.0,0.0,0.0
5044080411,292.0,,0.0,340.0,,0.0,674.0,,0.0,-5249.0,,0.0,-2463.0,0.0,0.0
5505208095,13803.0,1109.0,0.0,5337.0,1097.0,1.0,9101.0,1042.0,1.0,-33439.0,0.0,0.0,-23472.0,1798.0,0.0
6154145568,-2401.0,,,-2559.0,,,-545.0,,,-1091.0,0.0,,36.0,0.0,0.0
5030088481,24469.0,,0.0,-27055.0,1228.0,0.0,14260.0,0.0,0.0,,,,,,
5401382691,3909.0,,0.0,8654.0,,0.0,4496.0,,0.0,26637.0,0.0,0.0,7536.0,0.0,0.0
5029154595,2673.0,,0.0,1788.0,0.0,0.0,766.0,,0.0,798.0,0.0,0.0,-4115.0,0.0,0.0
7708102436,1031.0,,0.0,4310.0,0.0,0.0,6103.0,,0.0,7331.0,,0.0,4539.0,0.0,0.0
2720059178,-48234.0,0.0,0.0,10807.0,0.0,0.0,385300.0,0.0,0.0,60680.0,,0.0,-64887.0,0.0,0.0
3528314667,8982.0,,103.0,3548.0,,1314.0,5392.0,,1037.0,1437.0,,846.0,38.0,0.0,0.0
9201012524,-5014.0,0.0,0.0,840.0,,0.0,-1715.0,,0.0,108193.0,,0.0,,,
5029105453,-19998.0,729.0,0.0,-26823.0,948.0,,967.0,1109.0,0.0,-822.0,0.0,0.0,36240.0,90.0,0.0
7728484141,11616.0,,0.0,2476.0,,0.0,1827.0,0.0,0.0,3959.0,0.0,0.0,2208.0,0.0,0.0
7716851502,1333.0,,,939.0,,,490.0,,,187.0,,,,,
2130153266,3205.0,,,1992.0,,,2446.0,,,3613.0,,,,,
5504126770,12231.0,0.0,0.0,20405.0,6577.0,0.0,60948.0,6475.0,0.0,75500.0,2788.0,0.0,14394.0,9986.0,0.0
5903126324,2983.0,0.0,0.0,21897.0,17.0,0.0,2540.0,0.0,0.0,3486.0,402.0,0.0,2963.0,297.0,0.0
5024190261,3751.0,0.0,0.0,-14653.0,,0.0,,,,,,,,,
5407477558,783.0,,0.0,535.0,0.0,0.0,2493.0,1717.0,0.0,3999.0,2991.0,0.0,981.0,280.0,0.0
5024223037,,,,5543.0,26.0,200.0,30268.0,0.0,1526.0,15663.0,1312.0,3598.0,6157.0,2592.0,3977.0
7802834758,11371.0,27694.0,23006.0,2941.0,25175.0,26683.0,1731.0,0.0,0.0,,,,,,
6230101830,9827.0,,56.0,11072.0,22.0,333.0,8731.0,22.0,1257.0,30265.0,0.0,4505.0,10425.0,22.0,2118.0
5906059080,6561.0,2459.0,722.0,17475.0,7171.0,0.0,18174.0,7588.0,72.0,40813.0,29181.0,1000.0,-7901.0,16721.0,37858.0
7811600202,36238.0,0.0,,0.0,,,0.0,,,-295015.0,,,0.0,0.0,0.0
7202197320,1404.0,,,56464.0,,,11457.0,,,163874.0,,0.0,57613.0,0.0,0.0
6142021455,27114.0,0.0,0.0,11081.0,,0.0,2232.0,,0.0,3038.0,0.0,0.0,-6100.0,4249.0,0.0
5501046608,477.0,458.0,,1058.0,1008.0,,848.0,890.0,,11108.0,1049.0,0.0,2703.0,1143.0,0.0
2902036305,3767.0,,0.0,2256.0,0.0,0.0,1542.0,,0.0,2322.0,0.0,0.0,69.0,0.0,0.0
6163222353,33744.0,,,7476.0,,0.0,-28134.0,,0.0,105083.0,0.0,0.0,108469.0,0.0,0.0
9726005076,,,,18077.0,,,25429.0,,,37275.0,,,15402.0,0.0,0.0
5032300373,3699.0,,,1295.0,,,,,,,,,,,
5029171030,599.0,76.0,0.0,247319.0,567.0,0.0,13168.0,1230.0,0.0,70771.0,177.0,0.0,76997.0,374.0,0.0
5047209818,8901.0,,0.0,3032.0,,0.0,,,,,,,,,
7810977630,266.0,,,129.0,,,-12830.0,,,-9117.0,,,8190.0,0.0,0.0
7725289311,38075.0,521.0,736.0,37006.0,185.0,29.0,42154.0,5408.0,270.0,27893.0,11341.0,5844.0,13179.0,16056.0,10078.0
3123154782,105.0,,,,,,,,,,,,,,
4706045794,,,,,,,423.0,,0.0,1288.0,0.0,0.0,1355.0,0.0,0.0
4632203108,-120453.0,,0.0,286109.0,,,195542.0,,,365704.0,,40431.0,314578.0,0.0,41062.0
7734726504,3002.0,0.0,,4035.0,,,3706.0,,,1718.0,,1.0,,,
7801311089,11964.0,,0.0,-2769.0,,0.0,3991.0,,0.0,1222.0,,0.0,906.0,0.0,0.0
1644040050,7822.0,1.0,0.0,7649.0,0.0,0.0,15743.0,0.0,0.0,2316.0,,0.0,12930.0,0.0,0.0
2466123636,4056.0,3840.0,,6926.0,1804.0,,10263.0,3870.0,,36275.0,7344.0,,23354.0,281.0,0.0
7841042298,15544.0,0.0,0.0,20005.0,0.0,0.0,21310.0,,0.0,20577.0,,0.0,37408.0,0.0,0.0
2440007547,6311.0,,,14279.0,,,33056.0,,,-18606.0,,,9027.0,1283.0,0.0
5904322427,11176.0,715.0,0.0,21915.0,0.0,0.0,46260.0,0.0,0.0,28426.0,,0.0,3256.0,0.0,0.0
6670405500,435.0,0.0,0.0,2926.0,0.0,0.0,5665.0,,0.0,8180.0,0.0,0.0,-815.0,0.0,0.0
9728053117,,,,-931.0,,0.0,3019.0,0.0,0.0,3680.0,0.0,0.0,5197.0,0.0,0.0
5015015295,5052.0,,,7734.0,,,13022.0,,1591.0,-4357.0,,20993.0,26335.0,0.0,18725.0
2537082756,12865.0,1384.0,59.0,21968.0,362.0,70.0,10539.0,22.0,72.0,3007.0,1.0,369.0,2477.0,143.0,163.0
1902022533,-13692.0,0.0,2054.0,-17808.0,,3779.0,2664.0,,927.0,3910.0,,369.0,9783.0,0.0,557.0
7801638790,80885.0,0.0,36.0,63434.0,,5396.0,-4852.0,,6910.0,-3482.0,,8711.0,-308298.0,0.0,2823.0
2907017095,21671.0,1131.0,17.0,22993.0,5965.0,0.0,106277.0,1705.0,2482.0,-41561.0,5678.0,1444.0,10417.0,3206.0,0.0
4725002122,3404.0,0.0,0.0,3762.0,1.0,0.0,28708.0,194.0,0.0,111148.0,12.0,0.0,10265.0,1714.0,0.0
7719243661,1902.0,0.0,,51.0,,,90.0,,,2418.0,,872.0,-1513.0,0.0,3623.0
7722405778,5106.0,,,263.0,,,3754.0,,,5978.0,,,-2053.0,0.0,0.0
4027125653,6837.0,,0.0,17664.0,,,7339.0,119.0,0.0,-5210.0,0.0,0.0,-10078.0,0.0,0.0
6167138198,13817.0,79.0,,8877.0,37.0,964.0,6156.0,36.0,1665.0,34882.0,51.0,12104.0,112533.0,51.0,23820.0
7725813655,-100605.0,,0.0,41505.0,,0.0,41418.0,0.0,0.0,68571.0,,0.0,107350.0,0.0,0.0
275926935,,,,2594.0,,,92032.0,,1.0,13676.0,,502.0,27570.0,0.0,0.0
274141081,8290.0,,,-3004.0,191.0,9169.0,-17694.0,2581.0,17673.0,-25292.0,290.0,19803.0,-31127.0,2370.0,44176.0
7717539737,-26377.0,263.0,119.0,-6980.0,0.0,0.0,-484.0,0.0,0.0,0.0,0.0,0.0,,,
3906359193,203059.0,161.0,7310.0,29397.0,0.0,16492.0,-265.0,16581.0,22445.0,-1371.0,0.0,21893.0,2697.0,11.0,39885.0
273092508,312.0,0.0,0.0,942.0,,0.0,224.0,,0.0,918.0,0.0,0.0,971.0,0.0,0.0
7203360668,24514.0,,,591.0,,490.0,9351.0,3160.0,641.0,14553.0,10417.0,0.0,17341.0,6073.0,0.0
7710281630,1507.0,0.0,,1986.0,,,3493.0,,,1899.0,,,3401.0,0.0,0.0
1660194717,1272.0,2325.0,15.0,-2738.0,2533.0,533.0,-1564.0,50.0,1171.0,16512.0,1.0,3714.0,19411.0,0.0,1548.0
6615011230,11592.0,,,5636.0,,,1393.0,,,2869.0,,,418.0,0.0,0.0
3435106209,3927.0,450.0,0.0,-18974.0,0.0,0.0,,,,,,,,,
7722471330,70428.0,1427.0,1358.0,17760.0,0.0,7203.0,-13741.0,,5038.0,-4759.0,,6984.0,-15683.0,0.0,5145.0
6230085539,-3366.0,90.0,,821.0,234.0,,1112.0,0.0,,3762.0,,,15224.0,0.0,63.0
1644072863,2235.0,,,1063.0,,,,,,,,,,,
2312196000,369.0,,,1056.0,,,97173.0,,,54314.0,,,-2755.0,0.0,0.0
5903110050,44178.0,,,121.0,,0.0,121890.0,,,183379.0,,19587.0,226297.0,0.0,30474.0
276041639,1483.0,,0.0,1269.0,,0.0,1821.0,,0.0,2931.0,,0.0,2830.0,0.0,0.0
1655164837,-6720.0,,959.0,-7204.0,,1222.0,-1728.0,,1562.0,-1751.0,,570.0,-5545.0,0.0,2159.0
2464124842,243433.0,,,72968.0,1652.0,102.0,184988.0,0.0,1497.0,163223.0,144.0,9561.0,10828.0,0.0,18329.0
5107912619,54251.0,,0.0,19638.0,,0.0,9823.0,0.0,0.0,406.0,0.0,0.0,981.0,0.0,0.0
5001105326,615.0,0.0,0.0,648.0,,,2526.0,,0.0,3133.0,0.0,0.0,6916.0,0.0,0.0
2320240559,3948.0,0.0,,2631.0,,,41214.0,2558.0,,716.0,0.0,,2679.0,0.0,0.0
6905008053,-1279.0,91.0,,-31726.0,0.0,,-37819.0,113.0,9558.0,-4344.0,39.0,11724.0,-15265.0,304.0,11315.0
2463059894,24761.0,1369.0,,4230.0,1393.0,,14663.0,1361.0,,11146.0,1364.0,,1973.0,1187.0,495.0
1650298812,7771.0,,,169439.0,,,120444.0,,,137205.0,,,12842.0,0.0,0.0
7733383100,,,,1549.0,,,29.0,,,112.0,,,9.0,0.0,0.0
6320017340,726.0,358.0,,1720.0,1114.0,,1620.0,1003.0,,1853.0,746.0,85.0,3369.0,3141.0,7.0
9728036802,3254.0,,,-157364.0,10427.0,,-77946.0,909.0,32.0,-58115.0,0.0,0.0,-19429.0,0.0,0.0
2635124676,-2062.0,,,-9429.0,783.0,,13015.0,1206.0,94.0,4576.0,324.0,0.0,10886.0,586.0,3.0
2536148933,53464.0,18886.0,0.0,48526.0,14045.0,2461.0,-57990.0,2884.0,2356.0,55587.0,10069.0,10814.0,-530779.0,24122.0,1439.0
9724071877,,,,12712.0,,,25434.0,39.0,,282020.0,2599.0,,18193.0,30.0,0.0
6629003208,-26366.0,,235.0,71014.0,,1342.0,76144.0,,9933.0,117705.0,,24490.0,209483.0,0.0,26405.0
7604178889,16235.0,6584.0,138.0,22853.0,10632.0,217.0,31737.0,16552.0,119.0,74775.0,19471.0,5905.0,49042.0,20905.0,36077.0
2464124874,13103.0,,9326.0,64597.0,621.0,24676.0,185064.0,0.0,3979.0,241696.0,,11525.0,49190.0,11.0,12709.0
7733006285,-30662.0,,,17846.0,,,5515.0,738.0,,-2944.0,0.0,,-1980.0,0.0,0.0
3801141200,12591.0,622.0,6.0,25836.0,1274.0,0.0,29742.0,454.0,3.0,98382.0,1112.0,2652.0,28193.0,582.0,5132.0
275075025,2783.0,2800.0,2739.0,13581.0,59.0,453.0,163286.0,0.0,889.0,63379.0,,5401.0,69062.0,81.0,12120.0
1102073810,60460.0,,0.0,-12990.0,0.0,0.0,-31287.0,,0.0,-1794.0,0.0,0.0,-726.0,0.0,0.0
2128007123,151104.0,,19343.0,68838.0,,44021.0,443560.0,9022.0,50116.0,311857.0,8226.0,51974.0,468423.0,4962.0,68102.0
2108002261,18.0,,,-5.0,,,-3702.0,,,-156.0,,,-1769.0,0.0,0.0
8617037781,0.0,,0.0,,,,,,,,,,,,
9101004760,52223.0,,0.0,65551.0,,0.0,115818.0,,0.0,50901.0,0.0,0.0,60051.0,0.0,0.0
273944537,,,,1019.0,,0.0,7407.0,0.0,0.0,11146.0,1741.0,0.0,18418.0,0.0,0.0
3128037338,2472.0,,,651.0,,,,,,,,,,,
6001004506,718.0,0.0,0.0,1295.0,,0.0,7377.0,0.0,0.0,6209.0,0.0,0.0,3016.0,0.0,0.0
4025077725,,,,12592.0,7120.0,0.0,10954.0,7120.0,0.0,-1821.0,0.0,0.0,12839.0,6492.0,0.0
1655476201,,,,83444.0,93.0,110.0,406293.0,730.0,658.0,839601.0,1417.0,7065.0,776141.0,883.0,7849.0
5902176234,505.0,,0.0,4806.0,0.0,0.0,4058.0,,0.0,1581.0,,0.0,5763.0,0.0,0.0
278171626,257.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0
3525332971,1676.0,641.0,,1955.0,1605.0,,-1188.0,574.0,,0.0,0.0,,,,
5906124780,38157.0,39.0,0.0,23282.0,0.0,0.0,15871.0,117.0,0.0,1753.0,483.0,0.0,-15378.0,1271.0,0.0
7813418990,747.0,,0.0,1003.0,0.0,0.0,2405.0,0.0,0.0,2037.0,0.0,0.0,3601.0,0.0,0.0
7839141870,140.0,,0.0,532.0,0.0,0.0,262.0,0.0,0.0,,,,,,
2724220910,12248.0,,0.0,16119.0,,0.0,20362.0,,0.0,19724.0,,0.0,26385.0,0.0,0.0
7806242801,19725.0,,0.0,14800.0,,0.0,52987.0,,0.0,36706.0,,0.0,17301.0,0.0,0.0
7705989107,14841.0,10444.0,41.0,18022.0,17449.0,19.0,67647.0,31490.0,3.0,310214.0,223613.0,22382.0,529679.0,427896.0,23125.0
7453003764,1237.0,,,1113.0,,,1255.0,,,3956.0,2363.0,,36.0,0.0,0.0
6674354166,813.0,,87.0,28293.0,314.0,16.0,18429.0,88.0,134.0,6711.0,0.0,1043.0,3815.0,377.0,358.0
7734415354,3567.0,,1267.0,16564.0,,3721.0,20356.0,9363.0,3673.0,70845.0,2056404.0,1990749.0,113141.0,2986454.0,2876854.0
5040148475,4953.0,0.0,0.0,1627.0,0.0,0.0,601.0,0.0,0.0,116.0,,0.0,673.0,12.0,0.0
9102020605,3447.0,,0.0,4098.0,,0.0,6542.0,,0.0,29.0,,0.0,-5547.0,0.0,0.0
3322122249,165.0,0.0,0.0,230.0,0.0,0.0,173.0,,0.0,268.0,,0.0,5524.0,0.0,0.0
6452006922,3.0,0.0,241.0,-58.0,0.0,1132.0,1043.0,0.0,57.0,194.0,,1182.0,120.0,0.0,0.0
7814713356,-10613.0,,0.0,,,,,,,3395.0,,0.0,-655.0,0.0,0.0
278908941,10370.0,260.0,8.0,86924.0,0.0,855.0,172871.0,,3852.0,-24335.0,,0.0,,,
7720456209,17518.0,,1141.0,26385.0,,3622.0,23242.0,,3717.0,26264.0,,7659.0,16765.0,0.0,8172.0
7449022482,607.0,,0.0,3919.0,0.0,0.0,13122.0,,0.0,93342.0,0.0,0.0,7330.0,0.0,0.0
6027169809,13464.0,953.0,1014.0,6959.0,2129.0,2088.0,105097.0,681.0,4098.0,59425.0,0.0,9760.0,4732.0,11.0,8863.0
7743229971,326.0,,,356.0,,,502.0,,,778.0,,,,,
7810486293,-2472.0,,2186.0,-5889.0,,0.0,1289.0,,,-774.0,33.0,2514.0,13657.0,934.0,0.0
3906375702,203.0,0.0,0.0,1391.0,,0.0,,,,,,,,,
6658461724,,,,,,,,,,0.0,0.0,0.0,-676.0,0.0,0.0
7714230309,6990.0,3683.0,12.0,37685.0,12861.0,3.0,43286.0,16329.0,0.0,28389.0,11940.0,138.0,24092.0,14256.0,0.0
3123318825,0.0,,,,,,71.0,,,-451.0,,,594.0,0.0,0.0
7724437550,-2697.0,,30.0,-3040.0,,26.0,-1456.0,,13.0,-632.0,,0.0,-19408.0,0.0,0.0
2723090480,7052.0,,0.0,-34147.0,,0.0,24962.0,0.0,0.0,122912.0,0.0,0.0,88789.0,0.0,0.0
2536296498,44917.0,1081.0,72.0,11980.0,867.0,0.0,3800.0,7847.0,11.0,12526.0,1038.0,5884.0,7895.0,380.0,0.0
7719866419,-22548.0,2350.0,796.0,-99542.0,138.0,0.0,-4306.0,410.0,,,,,,,
7328075828,-261.0,0.0,2071.0,70.0,,0.0,50.0,,,12.0,0.0,0.0,0.0,0.0,0.0
6646009908,1640.0,0.0,0.0,1741.0,,139.0,2857.0,328.0,27.0,2892.0,481.0,1090.0,2735.0,0.0,652.0
544018490,210.0,,,0.0,,,124.0,0.0,0.0,857.0,,,768.0,0.0,0.0
7840092218,-478.0,,799.0,-2313.0,,3274.0,-2440.0,,3001.0,-15017.0,,15939.0,-14372.0,0.0,14881.0
